txn_id,user_id,name,card_number,merchant,timestamp,location,device_id,amount,is_fraud
4387,cb0cacf5-e2f9-4ca7-af22-445c72289fca,Charles Gross,370629614951034,Smith-Thomas,2025-07-08 08:55:22,"East Adam, WA",fbd94c1c-6775-440d-9aa1-16d15c36ce8a,511.32,0
4388,390c8676-d267-4432-b791-7e62005bc44d,Lee Griffith,4978243054859661,"Vaughn, French and Logan",2025-07-28 08:15:07,"North Jonathanstad, KY",af26e3f2-0299-40d3-9809-3028ceb97373,52.9,0
4389,67020d29-d85d-4bd9-9724-6dfce88831e5,Mr. Marcus Young,3562034566760727,"Webster, Carroll and Owens",2025-07-20 17:20:44,"Sandovalbury, PA",33868c82-ffab-45e3-a8e3-25a1557c9577,516.15,0
4390,828266a0-6821-4e48-8e3b-5f2241adc1a7,Laura Rodgers,4767712481990468,"Rodgers, Maxwell and Gonzales",2025-07-17 05:19:03,"Lake Haroldshire, VT",85033353-c8df-40ce-ba5f-6b82e67345d8,175.74,0
4391,d58e1963-3411-46fb-bc9b-07f0d5b5c437,Thomas Hernandez,4579509987707836,"Robles, Bird and Baker",2025-06-29 08:07:19,"North Ericchester, IA",c6ee70cd-08c0-48f1-9a0f-bb8b7bf5fd39,228.9,0
4392,5bfbfa9a-b6b8-4fac-8d79-fac25afee21c,Keith Jones,6595266700134294,Silva Inc,2025-06-28 19:42:21,"Danieltown, LA",d29ebf88-b408-4aef-888b-6db152f40a3e,259.6,0
4393,a4860347-2a2b-42f0-886b-ce7f4e7ff8e1,Charles Griffith,4139682049657639,Davis-Owen,2025-07-11 00:04:35,"Tokyo, JP",991e524c-d4f7-45c0-be5f-e6e25879d6ce,4419.33,1
4394,61d8cb6a-d89c-4844-9df6-0bfd3132e130,Renee Mullins,30345542983328,Thomas LLC,2025-06-30 23:20:17,"Hillberg, KY",62bddddc-3ed6-4ab2-a343-56f65bc1ba65,1130.57,0
4395,e232e034-4bf2-4b2c-b9c2-1108100d2c35,David Murray,6011099571771522,"Brown, Mccarty and Cook",2025-07-23 02:58:01,"Richardsonstad, DC",af47080c-fd0d-414f-9a22-68aeb5944590,1134.81,0
4396,0b156322-642b-4a58-88cf-bb1848de8fea,Paul Williams,4472180740554,Lewis-Cordova,2025-07-27 14:16:48,"Kyleport, MH",214db02f-7ea6-4dbe-9eef-5283eb5d4073,9.76,0
4397,9c702107-0587-44a9-90e6-16ba7cd7e0a2,Faith Henderson,36572288817261,Chavez-Hall,2025-07-04 04:32:12,"Nataliebury, OH",8ab2696f-2574-4723-94f7-572d13e75b95,340.31,0
4398,3c5dcf12-841e-44b4-97d9-b785eae23edb,Diane Jackson,3584880637308688,Morris-Johnson,2025-07-02 15:22:21,"Medinahaven, IN",c408ae91-953e-464e-84b9-ac23ddf4ff9f,841.28,0
4399,00b2d6b8-05c5-4174-8c4d-117bbdac7be2,Mitchell Clark,501829004263,Lopez-Coleman,2025-06-30 01:49:13,"South Jill, MD",0584623d-e3f1-493b-aa31-a50eb7aa175f,618.36,0
4400,57c6c768-a36c-48f7-9a22-e7f1dc2631c6,Jasmine Bryan,4515744652453472484,Sanchez-Knight,2025-07-13 02:47:51,"Williefort, NM",7268254d-3aa8-4561-a5b7-51926c9bdc35,694.44,0
4401,520c18f2-6bdf-4471-87a2-8bd0441d3c27,Philip Day,3536275224726997,Jacobs and Sons,2025-07-06 04:16:29,"Warrenville, UT",5a44883e-5aeb-47ea-9efc-18fb2d66a52e,939.11,0
4402,2584fc4f-17b8-4f4d-b190-354b340b0347,Rebecca Henderson,375430167380779,Franklin-Richardson,2025-07-10 18:56:02,"Sharonberg, WY",714139f3-c022-4761-af29-dc3c41a51991,167.12,0
4403,e286bc19-d213-4eb8-ae1e-3549d6b1efe0,Kirk Lopez,3595644160288478,"Harris, Smith and Robbins",2025-07-28 01:55:13,"Denisefort, KY",4733defe-3c87-40e1-bf5a-615a1ef2827a,737.79,0
4404,2c08722c-ae66-406c-adca-ee8c2702117c,Kim Ward,30434333372485,Douglas Ltd,2025-07-28 09:59:19,"Martinezfurt, RI",4b1bbb53-781b-4a83-a8cc-d549a2c63952,1085.43,0
4405,37bc8aa0-de2a-4413-a460-8630a4a25ebe,William Miller,180062751709165,Ortiz LLC,2025-07-11 04:55:38,"North Nathan, MN",9d284f30-217a-4be2-b17c-74acd2b56931,154.48,0
4406,b7d721ed-035f-4410-812f-fb56080ff31d,Karen Riley,3590412177360960,Gray-Gallegos,2025-07-03 07:35:29,"East Charleshaven, AK",f7db9dc0-2ad7-4095-b149-76b2ba95a038,266.83,0
4407,a6f8cfb2-247d-41f0-8269-88f32164b6ac,Martin Grant,6556202180219450,Dominguez Inc,2025-07-12 16:01:45,"West Sheristad, MA",f7bc31e8-59ed-4877-a731-e09602a413cb,490.22,0
4408,a4860347-2a2b-42f0-886b-ce7f4e7ff8e1,Angel Hall,38784735160561,Collins LLC,2025-07-23 08:55:12,"Lancestad, HI",dfed6e24-0112-448f-b641-11167bca2b12,446.63,0
4409,9d0d4135-797e-49b4-85fe-4b2172b4b5ff,Darrell Smith,4251228825639,"Krueger, Mccormick and Moran",2025-07-07 00:49:27,"West Jennifermouth, AL",363d3214-32f9-4d59-ad91-687a30d4bfb5,90.97,0
4410,37270182-a4ad-4fa8-9c1b-29f2723796ac,Sarah Key,180089514758858,"Diaz, Villegas and Vazquez",2025-07-11 14:32:20,"Kelleyfurt, AL",c98041d6-9b21-42ac-9579-4c5e387c67f8,1166.19,0
4411,73b04b16-2e70-4146-8426-1a84bc291051,Kathleen Suarez,4214674248579951,Fields Group,2025-07-16 07:48:09,"Kennedyland, ME",bbfce9d8-bba8-4952-9411-1ef57a400dd1,65.02,0
4412,606505c6-4897-4bb7-a92d-cbc3fa968cf7,Jennifer Patel,6011643223340937,Lewis PLC,2025-07-18 20:52:08,"Padillafurt, IA",1a69a03c-6397-4c8e-b134-dec724eeeea9,867.5,0
4413,a134a7ab-fb29-48cf-ba50-b2c5032cd6a5,Sarah Allen,180054589042554,"Thomas, Young and Thomas",2025-07-07 03:36:59,"Stokestown, OH",1e2171f5-792e-4086-ae6f-0808e4cf038b,779.9,0
4414,f6dc42c2-417b-4ca7-bcfd-f78eaf8650a6,Paul Gomez,30221970599763,Haynes LLC,2025-07-14 00:41:35,"New York, NY",fe684e7c-ab9c-495b-ab1c-54b38252c4a6,1699.01,1
4415,b6046196-44fd-4738-9426-dc94e977da4d,Steven Brown,4421459663154988,Garcia-Alvarez,2025-07-11 04:27:21,"West Benjaminbury, AL",b8dc29b4-d89e-475e-b986-9b925a895de0,1135.64,0
4416,0a015e98-68af-4993-b3f0-1e165d59da7e,Timothy Holmes,4057744498914065050,"Pollard, Johnson and Mcdonald",2025-07-27 08:21:08,"East David, MN",90d62991-7402-49e4-aee2-c24a35e87aab,108.7,0
4417,1949a5c4-0398-4027-ac4e-5744adfdd48d,Laura Jones,6011916542212452,Patel LLC,2025-07-14 09:09:01,"South Catherineberg, MS",a4ee8abb-bd9f-4fa8-a91f-696ed18eb4ee,748.52,0
4418,b9d90ad1-a968-495f-9547-43d50450a5bb,Mrs. Brianna King,3532410629074362,Perez-Humphrey,2025-07-01 08:17:39,"Danielmouth, AR",3a9565e9-cf6f-40c5-905d-7f83ea718181,782.4,0
4419,f1f02ce8-39fb-40e1-bb7b-b9d61eaae9a8,John Porter,38899624973724,"Dunlap, Gomez and Flores",2025-07-23 19:55:11,"North Michaela, MS",8ef02c88-1197-44a5-acf3-8c4686d77467,517.18,0
4420,3da8430d-bb51-467a-b124-ab1c888be9ba,Christie Campos,3535831275697866,Wall Ltd,2025-07-01 07:24:39,"Elizabethland, KY",bcf456ba-d3d8-41fe-a274-db6f1836d5e4,1126.14,0
4421,f4b48dd3-fadc-4809-94f5-c9d3a7d53528,Shawn Booth,180065523570096,Allen-Smith,2025-07-13 10:55:36,"Owensburgh, IA",3ea82e13-0c30-4709-bea8-7830a0ca74ac,904.01,0
4422,388021f8-1d1f-4a27-9f80-12272d01947c,Kimberly Black,376784362423811,Aguirre Inc,2025-07-23 19:39:41,"Port Cody, ND",3b79dc5b-0c42-4b44-908d-9ed94d2274e6,114.92,0
4423,b5eead05-d2e3-4701-92cb-cf16e9b1180a,Teresa Wall,4864477515162,Buchanan-Fitzpatrick,2025-07-07 21:12:45,"Port William, FM",d40fa635-ff92-47e0-8a93-bffe5134d3f5,639.83,0
4424,3d26c1d8-e94c-42f6-8702-53729b3fa64d,Eric Hernandez,5147084853018601,Baker and Sons,2025-07-12 04:10:09,"London, UK",51b52635-2ae9-401a-ad08-dc9f59cada35,236.25,1
4425,e968ddea-2175-44dd-b1e5-dd3476bf60b0,Richard Payne,3568202140815861,Lawson-Miller,2025-07-16 16:36:41,"New Briannaside, PA",c5aad5c5-b301-4740-a2c3-6035a622cc49,238.36,0
4426,a189c67e-bb12-4df2-80f3-92ca9db14d11,John Woods,4516540580292955,Kelly Group,2025-07-05 20:24:47,"Evanschester, ND",b3547a97-54b9-454a-abf5-9a2887cb809b,300.5,0
4427,bfe6ac86-57c8-4fc6-8f26-dd4cb25a35b8,Christina Roberts,4846860043396883,Callahan Group,2025-07-03 00:53:19,"South Anthonystad, SC",1f6e0591-c6c5-4971-aa19-e7ea4846a994,452.84,0
4428,78e5ef34-3136-4863-abb5-dd7677c549c8,Rose Stewart,4599002560867,Finley Ltd,2025-06-30 11:30:02,"Shelleyshire, UT",fa84ae06-a1b6-43a6-9ec5-907654f00a8e,71.07,0
4429,e5834477-55a2-430c-9320-197bfb9e55e5,Paul Jones,4536701030848350,Perez Group,2025-07-18 15:35:11,"Valdeztown, MP",ddd36fd6-fe60-4d6c-bb68-3a576e8c53fd,364.43,0
4430,31edde46-af08-47a3-a062-53120f57359f,William Foster,344896405948403,Williams-Cobb,2025-07-08 16:47:52,"Paulfurt, MH",22dfe564-53fc-48cc-bf2c-f3c7805e0d41,371.21,0
4431,92970f6c-d890-443e-b471-247caca244ac,Randall Harris,6520619737815287,Jones Ltd,2025-07-10 20:31:33,"New Roymouth, SC",69fb0238-53ea-4b14-9aae-e14c52705c34,572.68,0
4432,d8b00cb6-0151-4931-88fa-eaf633407ae2,Dr. Angela Guzman,4068973109547157,"Soto, Hall and Mcdonald",2025-07-07 09:41:18,"Hunterburgh, HI",ba0bcf61-ac59-4ec9-8aa6-b4516c19e493,861.19,0
4433,a81dfd8b-b733-4caa-8919-1c2b27f484ce,Alexis Armstrong,3524182904968150,Rose Group,2025-07-25 21:49:27,"Stevensonmouth, GU",48964f6b-798a-4347-97a9-9313ba417f0a,1082.31,0
4434,920e4449-fe42-4d66-b52c-6eea8111323d,Deanna Wolfe,2287255200937555,"Macdonald, Walker and Turner",2025-07-02 01:26:55,"Tokyo, JP",0c9cb201-7bec-467f-be52-176cd88c6a32,1183.61,1
4435,ca3ac763-11e6-466a-9c55-02583fc14656,Timothy Davis,2634479194854986,Blair-Campbell,2025-07-02 16:48:43,"Lake Derrick, IN",fbb4e5bb-da98-4ed0-a578-189b3b3deef7,234.59,0
4436,e22c1817-1bb0-4323-8a61-408bbfea4fdd,Destiny Lucero,213111293243588,House-Richardson,2025-07-19 05:56:05,"Jonesborough, AZ",21e3dd03-763f-4490-93ee-bc8145642d84,1092.26,0
4437,750d2f58-ea5b-417e-98f5-173455645190,Mariah Jimenez,5454723695119427,Underwood-Norton,2025-07-13 22:43:13,"Suarezshire, IL",cbf20590-e0e0-4f4d-8441-beff3f7ce92e,668.01,0
4438,27ce8805-89a5-4043-9109-8e11527e5ec1,Mathew Greene,2550897245248587,Warren PLC,2025-07-23 00:00:34,"North Kathleenville, VA",4d86588c-5de5-4caf-8207-e60169e48306,921.85,0
4439,54cca08e-c5d4-4400-a1d3-449a83d9e503,Nathan Fritz,3505080052962384,Rice and Sons,2025-07-26 02:05:48,"London, UK",a0fac26c-25fe-4901-8707-057f4bc63963,701.96,1
4440,c71fa4f0-4110-4118-9cc6-3f6497a43cb6,Timothy Williams,4475934761592607,"Riley, Smith and Ayala",2025-07-06 04:13:47,"New Johntown, IN",d31cef33-e3bf-4701-bf59-a51f8d33b9fb,241.72,0
4441,73b04b16-2e70-4146-8426-1a84bc291051,Sarah Keller,2290236891727971,"Carson, Waters and Smith",2025-07-01 08:40:52,"Gillbury, MI",1564eee8-767e-4bb2-b099-f01c852d58a9,836.42,0
4442,f9915c22-83c9-4e0d-95c9-d483f317fd26,Tyler Martinez,38002080537337,"Nunez, Martinez and Olson",2025-07-02 08:05:43,"New Jamesfurt, ME",cb642ed7-acf3-4d4f-864a-0db145c2e1b9,1086.66,0
4443,7cc78809-cfab-448c-8ea2-112611a35833,Christina Perry,501801206647,"Suarez, Rasmussen and Johnson",2025-07-28 08:59:59,"East Sabrina, SD",c1795f23-2950-496c-9c3d-7a90d0dce358,564.34,0
4444,079062ad-0345-427e-be3f-b8a491bf2f59,Valerie Contreras,4070089717769038,"Marquez, Lopez and Leblanc",2025-06-29 23:17:38,"North Jeremybury, KY",191c9379-a1d8-47fa-ab86-6e503023ef12,306.47,0
4445,8cff49a2-4ae5-414d-993c-d1338ca13092,Elijah Williams,4441011057660,Garcia-Thompson,2025-07-13 08:58:06,"Hicksborough, AZ",41620c27-7c9a-4d69-bcab-670434a8461d,316.79,0
4446,8fb44c18-a5d1-47e3-abd9-305d20c90284,Justin Flowers,213115577997314,"Rivera, Dean and Sharp",2025-07-05 10:14:29,"Port Williamstad, MI",f7d6c354-4452-4640-adef-5c47e2660d6e,161.99,0
4447,e79ec1ab-211d-4b01-af24-3d86f55b63e4,Sarah Campbell,379918375175839,Richardson and Sons,2025-07-22 16:40:47,"Tokyo, JP",48afe8d5-c3fd-4f07-a20f-078fa025f477,4702.43,1
4448,9221f202-cf35-4365-b650-a6c7df7c9458,Mrs. Jill Garcia,060490890864,Cantrell and Sons,2025-07-24 18:10:48,"Brianmouth, TX",0170ded2-4f46-44f3-902d-2bbdbd402c66,218.21,0
4449,d955cdbb-0e60-4437-94d3-7cbfb3a12afc,Leslie Lloyd,4960887155738,Boyd Group,2025-07-17 03:28:30,"West Deborah, WV",094411fe-c568-46a9-8d30-9f9e6eb16be9,993.12,0
4450,bd9c1937-56d8-4a9d-ac63-1b881c96fe54,Samuel Jackson,4020250985786473,Cole-Taylor,2025-07-23 22:19:33,"Lake Katherine, VT",1c37ee4a-d8c0-4be7-94b8-e5e6f3e94f9e,416.45,0
4451,0969dc2b-4790-4034-93e0-b48bc297243f,Barbara Dalton,349340816525877,Tucker-Pruitt,2025-07-24 22:00:15,"North Chadmouth, PR",8840dc13-2eed-4b15-be02-26c0497aed0c,1163.54,0
4452,5d49f56c-a53e-4d06-a6ab-ab1ef44537e1,Samuel Hall,213109574127785,Moreno-Campos,2025-07-17 01:58:39,"East Reneetown, WA",52b38e53-bede-4606-8c4f-7368e125ea67,496.08,0
4453,71cba9f7-e244-4737-a924-68ebfb152038,Jesse Kelley,4642570453326944937,Spencer LLC,2025-06-29 00:01:49,"South Deannatown, IN",be70bd56-e45b-47d5-9d5e-70cf615f9d1e,511.81,0
4454,aa1be3f0-9657-48ba-acd4-0809cab245a3,Julie Gonzalez,373517782922845,Taylor PLC,2025-06-30 01:26:34,"Walkerhaven, OR",2fd03573-d7b5-424f-8c28-3edd7ffc43fc,890.18,0
4455,fae2263f-06d6-4f3a-a9b7-e35128c9fd74,Erik Melendez,4873607182344182,"Phillips, Briggs and Moore",2025-07-11 17:59:03,"London, UK",5c9405c7-ea51-4d10-b991-d8195f66f113,4490.82,1
4456,e2c1f88e-c138-40c4-aafd-2aa5981951f9,Mrs. Heather Carey DDS,4632201758678881828,"Crosby, Day and Miller",2025-07-06 14:29:09,"Wilkinsonville, MP",2adc5811-f63c-4f42-b88c-bab91da263d0,894.83,0
4457,ebbe3020-92b1-4440-880d-a84d73f4a863,Natalie Atkins,3598058281289991,Moreno PLC,2025-07-02 09:03:03,"Robersonmouth, DC",e8d6eab2-3250-4b55-ab46-2a6158cef57b,705.55,0
4458,7b4832b1-13bd-4c19-ae10-c742c9ff6a04,Crystal Payne,30518797665325,Copeland-Anderson,2025-06-28 15:37:06,"Robertberg, MI",1d2860a1-fce5-46d6-aa03-b5ff4e412339,772.58,0
4459,4a377fa1-a1db-4a63-b881-4d9ad3cb8bcd,Gina Patton,6011195729324840,"Martinez, Miranda and Arnold",2025-07-04 01:00:03,"New York, NY",448180b1-6806-4214-875e-14e5789e10e3,2422.23,1
4460,53ec78e4-f3aa-494a-856a-b9a256f40a1b,Lori Castillo,2716036309641111,"Walton, Perez and Mueller",2025-07-12 04:35:45,"New York, NY",4d08729b-3f92-4c87-babd-688639309c14,412.37,1
4461,a4ba6dac-fe17-45dd-8480-ee714fe86c02,Angela Allison,3590390811446603,Mclaughlin Group,2025-07-01 03:33:14,"London, UK",259c8064-18f0-4e0a-8304-44431af6dc3b,2170.16,1
4462,4862212a-cce9-4889-80a7-21ffe634eea1,Sarah Mccall,4713132833967,"Lynn, Howard and Walters",2025-07-13 07:28:42,"Port Lisaside, WI",7eff5369-3e41-4885-9555-7babce876ce1,578.26,0
4463,892fcae3-7573-4748-a3da-fa622cd12250,Diane Garcia,38593771422888,"Bartlett, Black and Baker",2025-07-21 04:15:31,"South Jeremymouth, CA",88296623-36fd-4fb2-8726-e85c3566b9ea,3275.7,1
4464,79d09614-1258-493f-9889-7a336e44d1cc,Patrick Diaz,343759107736503,Chavez-Miller,2025-07-18 23:42:44,"East Brandonfurt, MA",341de684-9158-4a9f-8c60-b255b153b040,343.28,0
4465,9c702107-0587-44a9-90e6-16ba7cd7e0a2,Edward Nash,6584956367332164,Brown Inc,2025-07-08 22:59:52,"Jacobsfort, AZ",7ec847ee-6bc0-4ad4-86f8-46c299135977,1192.76,0
4466,859f8964-1574-4b67-b161-140d412227ca,Gregory Martin,30392148187086,"Griffin, Munoz and Ortiz",2025-06-30 23:16:20,"Mackview, VA",8d4a7c18-45d3-4f45-a6a1-4c5ac632f41e,1011.11,0
4467,050ed83c-e0f4-4e98-abf7-9a41053a2d69,Rebecca Rodgers,3576726391312988,Brown Ltd,2025-06-29 05:46:04,"Brandonburgh, WV",769031a4-f568-410a-a5d1-e6c24c7b99b6,578.2,0
4468,fb246b91-a5d1-4376-8b20-81c6a9469670,Mary Keller,3525981022664875,Hess-Cortez,2025-07-11 14:12:45,"East Christina, AK",0c3e732c-851f-4a4b-a4ef-b6b4ffd46ea1,68.78,0
4469,62c5c391-a975-4612-b923-f965d28fea89,Alice Walter,4882571106749299,House Ltd,2025-07-13 06:26:13,"Hopkinsland, KS",677fab80-06de-49ea-877d-056821166752,429.62,0
4470,c3ed783e-0b02-4b8f-82d6-b2d4f225d7b1,Veronica Lopez MD,4905869362196357826,"Foley, Cohen and Rojas",2025-06-29 12:13:51,"Lisashire, MH",3a9a7566-d9bf-4f25-837f-fd8460e9ee0f,543.63,0
4471,fae8fd41-f7f0-43e2-bd06-5396d541d699,Sandra Adkins MD,4397775142066745,Wright and Sons,2025-07-24 17:54:38,"Diazbury, IL",f15d4067-6a80-43e2-968a-448b3a3f764c,226.91,0
4472,7e1b26b1-1bff-4997-ab4a-f1a38ee70495,Melissa Vazquez,376976849919581,"Moore, Boyd and Bishop",2025-07-10 14:13:20,"Sarahborough, NH",5ff80176-bcc4-421a-b4e7-73e8f90c993a,424.38,0
4473,daa7707d-0405-4222-bece-a6d4813acbc4,Joseph Underwood,340761637793080,Tucker-Stephens,2025-07-20 02:51:11,"East Dominiquefurt, TN",a6494bf2-0b4f-4070-8ac8-066c79b4391c,956.32,0
4474,71ac47b5-affe-43e2-992f-f982c37532e1,Jacqueline Stewart,3589361830284450,Thompson-Ruiz,2025-07-04 10:32:03,"East Kimberly, AK",57e028e0-7e9e-40c9-ae7c-ee34bd4575a9,18.18,0
4475,be95891a-cecf-4695-957f-2dc10fea3d86,Sarah Hale,4225806284252,Shepherd LLC,2025-06-29 02:48:44,"New York, NY",6dfca848-04ec-4274-84eb-6cbb9a1490aa,1311.36,1
4476,bfc68652-a493-499b-990a-a9861650e67f,Stacey Rivera,38172402143609,"Barnett, Jacobs and Garza",2025-07-11 10:45:51,"Lake Lisa, GU",31e75be0-4169-46a4-83ea-b8c0e27b7b7c,725.13,0
4477,88d2d9b7-7927-44fc-8e68-a0189a5e0525,Jonathon Wolf,6541829405008884,Williams-Moore,2025-07-07 00:46:19,"East Edward, ND",fe2c2112-239a-48bb-99a6-a0f91552bec7,423.34,0
4478,ff597f9b-a461-4e22-8cbf-28254647e950,David Snyder,36119014101246,Rollins Group,2025-07-13 16:22:22,"West Martin, FM",41538684-6c17-4819-a6d8-a2313de5d6ea,615.86,0
4479,e4cdc324-7fe7-48b8-9c12-e89c51ecff17,Miss Amanda Crane DDS,377679218305908,"Miller, Wells and Blair",2025-07-22 21:08:49,"Lake Vincentmouth, CO",1d890122-7d47-42a0-8c9f-d76487a504bd,1043.15,0
4480,0cbfd5f3-76c7-4f40-9779-e5a13bd77eaf,Mark Young,30477003038712,"Galvan, Gomez and Gonzalez",2025-07-20 05:51:20,"West Kathleen, IA",09d40d14-e25d-4c07-ac8b-d82ba0d6b1f4,67.16,0
4481,f0be8562-da18-4a8c-9704-fa1f6ca3f64b,Sara Graves,630499587743,"Olson, Arnold and Harris",2025-07-15 04:45:05,"East Lisafurt, IA",88a858e5-52af-46aa-98fa-d90f305e1a2a,3165.73,1
4482,b9102ded-9845-4045-ba75-3d541688d5fe,Rebekah Bell,2565214319390977,Sweeney Group,2025-06-30 06:52:15,"Lisamouth, PR",cf360032-fbbe-47e8-97bb-00cfb38ae492,800.56,0
4483,da63824a-829a-4607-8cfb-bc7bb9373da5,Jason Martin,180064082217801,Wong Ltd,2025-07-07 18:11:45,"Port Theresaburgh, ND",3b3aceb1-a834-43a0-9ea8-89aafe56e462,1062.32,0
4484,74107ad9-7484-41c9-890e-ce44a0f2b70e,Wayne Anderson,4802820410441403858,"Peterson, Spencer and Love",2025-07-27 13:06:18,"Osborneshire, ND",bb3bcf98-6735-4160-9af7-b3d90aa10899,814.09,0
4485,5610d5cc-ba2d-49c9-b927-c22e95289c63,Bonnie Phillips,2445980302131174,Goodman Group,2025-07-08 17:41:45,"Toddport, PR",3ab537d6-75ad-4be3-8009-3fa544824e0d,196.69,0
4486,00bf5649-c476-45cf-b615-646832781ca2,Amanda Carlson,4695278343332783,"Ramsey, Browning and Medina",2025-07-21 09:58:33,"Donnamouth, CA",0105ad78-975a-4e25-905e-4665b80f648f,848.6,0
4487,ba5d35fe-e4fe-4b28-90d0-2cf75939363d,Alexander Brown,36086692473025,"Ford, Huff and Horne",2025-07-19 12:49:34,"Gordonton, WV",72e1020f-68c2-4d3a-8fc8-056f5c17874b,59.14,0
4488,8e18ce61-aeae-4029-8335-73f20735fb94,Mary Cruz,6011137236147280,Perkins-Wright,2025-07-21 11:11:32,"Figueroaville, NJ",8caddcd1-3f73-4609-8163-a8a37d1b03ec,422.32,0
4489,d6567adf-1e9c-432c-8a8f-0a65fdca0f76,Taylor Haas,4824564168311844,Williams-Valdez,2025-07-07 12:03:11,"Port Jennifer, PR",e19aee99-98f8-4497-9922-7ed43c876246,846.72,0
4490,79d09614-1258-493f-9889-7a336e44d1cc,Tyler Smith,30341162791794,"Rodriguez, Thompson and Bright",2025-07-24 20:28:02,"Jacksonbury, NM",df414aba-bcd0-40de-bd99-9ec4a8cae81c,595.13,0
4491,2a75e881-b5a1-4771-8625-0c7264eaa9c1,Michael Caldwell,38316013308057,Castro-Clayton,2025-07-25 01:52:39,"New York, NY",8a128dc6-6785-4965-973e-b626cfa25898,1410.84,1
4492,2978dcf3-d7fb-4006-babe-ced4349a6dc8,Stacy Chang,3578778497202652,Cooley Ltd,2025-07-14 01:39:15,"Newmanburgh, VT",db0ff02e-2ce9-4a32-86ac-d3c4e6a5af5d,701.0,0
4493,e3b11d7b-dc6a-404e-8f97-71511dff353b,Brenda Werner,3523519411972210,"Lee, Pitts and Hart",2025-07-03 09:57:24,"Lisaside, AL",8c37b2c3-6466-4ff6-aee3-ae56c03667c5,501.07,0
4494,cbe57a36-73ad-4d1a-afba-ae1d4f0bf7f9,Mary Brown,4771408101934739,Green Inc,2025-07-23 00:52:17,"West James, MS",f87cbdad-b0f6-4a43-b7ea-e70c07bc85d7,681.8,0
4495,0c41e701-0b23-4568-9300-5d31d322f606,Dylan Bass,344929203697250,Rogers PLC,2025-07-15 12:12:48,"Rachelside, UT",51a6b07a-562a-4d3b-9375-3f71a8490190,1123.68,0
4496,d7a150eb-e96f-4fd8-bc1e-203b60664995,Amber Ramirez,6545532771090017,Friedman LLC,2025-07-03 18:52:39,"East John, NV",2a0bf297-7d79-4fc8-a3b9-82d0c9e5a6e3,666.89,0
4497,2cd7ac2e-acc7-4358-b855-47f68f4e1d71,Christopher Nichols,4390448165333,"Washington, Carter and Santos",2025-07-27 00:21:29,"Williamstad, DE",2219ab93-8e93-4f8b-b900-90b847ea88f9,587.48,0
4498,f32290ef-b221-423d-973a-15bfc13ff44f,Ryan Evans,4538657132390,"Bates, Morris and Wiggins",2025-07-05 01:26:23,"New Brian, NV",646ef4f9-daa5-4abc-a71b-9ed370a8f545,43.98,0
4499,74cd8c3a-ab42-4aeb-8b64-4f7bb177305d,Cynthia Robinson,6011438165625399,Taylor-Obrien,2025-07-05 03:25:41,"New York, NY",7750134f-b9cd-4487-bd4e-00c385736a58,4906.19,1
4500,e286bc19-d213-4eb8-ae1e-3549d6b1efe0,Michael Wade,503815804995,"Jennings, Garcia and Wells",2025-07-06 23:22:23,"Saraburgh, HI",a8bfa85c-c67a-4521-94b2-1935cd38e6e4,903.12,0
4501,36c47dd1-09fa-4eb3-bf10-df60fc67d898,Mackenzie Silva,4895262794554,Vasquez PLC,2025-07-06 12:01:22,"South Stephaniechester, DE",ec30d08e-d14d-4429-9577-a613ecaf4610,587.74,0
4502,c5f833b0-5340-42d1-8636-ac30f635b6ef,Roy Neal,2720653522233460,"Johnson, Walker and Hicks",2025-07-13 15:58:58,"New Julia, AR",387cce31-1153-4c30-8168-e9e7ac15504c,592.11,0
4503,0f31689e-0f22-4b11-9412-153948c52ce4,Laurie Perkins,578239127637,"Hernandez, Dean and Roberts",2025-07-23 21:56:23,"Matthewmouth, DE",3d0a39f9-52b7-4968-9fdc-a54ffc6e4b6d,14.12,0
4504,0798f616-2e94-46e7-ac2a-2c0b3ab7d487,Kim Acevedo,6011107579253821,Johnston PLC,2025-07-28 03:25:20,"Tokyo, JP",1ba1d26d-6046-4ab7-8658-30afa27f47b3,3454.0,1
4505,5adb5790-c1e2-4003-a393-cb5eefe5f918,Melinda Sheppard,2277971579153093,Brown-Wilson,2025-07-02 02:05:10,"Lisaton, OR",f69631b1-09ab-47e7-a109-bf8eb28b4225,562.44,0
4506,ef86745f-9103-4619-a612-7d1c8c2d2878,Levi Martin,349064230461036,Dunn-Clark,2025-07-18 03:48:03,"New Nicolefort, AR",400b6686-e3f3-493d-a2a2-c45bf5a80823,163.48,0
4507,bb3a0c6c-6ed6-4a7d-9ba2-0c10b5c35f43,Brad Morales,36409164435670,Cohen-Davis,2025-07-03 16:21:34,"East Anthony, HI",8ac88ed3-803d-4716-8369-dcf58dfafb13,316.24,0
4508,a9919409-68f5-48a2-a4ee-7c5e8b73cf88,Joseph Compton,4890087257407678,Cook Inc,2025-07-03 23:22:03,"Breannamouth, WV",bafc3359-47e9-470f-b377-76de60fe8206,713.07,0
4509,59972cc6-f1f1-4a60-97d3-ababe7a4988a,Amanda Hoffman,3540277153782110,Kerr LLC,2025-07-18 10:47:39,"Emilymouth, AZ",e511b76e-8f0d-43b2-9c38-6db3b870c6a0,280.28,0
