transaction_id,customer_id,customer_name,customer_age,customer_country,transaction_type,amount,currency,payment_method,merchant,category,transaction_date,is_fraudulent,status,device_type,ip_address,transaction_location
0fe350d1-35ec-4d96-b75d-d8b8702d7cae,77c033f1e67c252b,Austin Snyder,39,Canada,transfer,81.92,JPY,crypto,Brooks-Rogers,groceries,2025-07-07T17:37:38,False,pending,tablet,16.174.10.96,USA
5616c9e6-42c7-4952-a1fe-fa53236da706,08294bd3216ccda1,Christine Hardy,35,Japan,withdrawal,50.63,EUR,paypal,Allen LLC,electronics,2024-10-30T17:13:07,False,failed,tablet,190.68.28.6,USA
e6f6ab23-fa3d-4725-8516-d1b53d33adf4,8c870fb2bdd7868c,Christopher Wyatt,55,Germany,purchase,38.15,AUD,crypto,Bryant-Smith,groceries,2024-10-20T15:04:53,False,completed,desktop,193.141.80.198,USA
fde1716d-743a-4a54-81df-387271713a88,53fb4ad2c2cbc763,Mary Warner,58,UK,transfer,13.99,CAD,crypto,Daugherty PLC,travel,2024-12-14T09:42:05,False,failed,mobile,28.183.118.168,USA
11393caa-bfc9-4a7e-9c31-3ea1bca47cd7,d831cfceb9a491a3,Christopher Snow,62,France,refund,22.99,GBP,crypto,Ramirez Ltd,travel,2025-06-01T19:13:49,False,failed,desktop,206.93.128.130,UK
4fa5006e-c039-4c91-997c-8bc6fbaefb3f,c67d15af20107823,Donna Burns,43,Canada,refund,169.54,AUD,paypal,"Shields, Walker and Tyler",groceries,2024-08-21T05:43:12,False,completed,tablet,147.34.25.166,Japan
8519ef45-5301-4ada-b4db-7a257f6e54fc,09b32f4e94745a3f,Thomas Guzman MD,38,UK,refund,115.74,USD,credit_card,Hoffman Inc,entertainment,2025-06-07T01:13:32,False,failed,mobile,167.219.179.7,USA
f1954aea-0d19-4bcc-9a3f-05abd371ecc5,84d68aeb51eb41be,Stephen Powell,30,Japan,refund,12.6,EUR,paypal,"Shields, Walker and Tyler",entertainment,2025-05-29T20:06:58,False,completed,mobile,36.104.104.139,UK
b70c40ea-aff9-4b40-abe5-b702a30cb697,244b5124c8490968,Kimberly Romero,34,Japan,transfer,63.37,GBP,debit_card,Brown Group,entertainment,2025-05-30T21:57:52,False,failed,desktop,43.38.32.149,USA
cde53f9f-8b9e-4d11-840f-2872e64d939c,82fc861c7e95babd,Yvonne Moody,32,UK,deposit,168.52,AUD,credit_card,Bryant-Smith,groceries,2024-09-26T09:18:50,False,failed,tablet,11.114.98.16,Canada
27c8b1df-c5f6-4d7e-a70b-7fa85bd8bc6d,a689bb0993547dc5,Corey Jones DDS,38,Australia,transfer,4.46,AUD,paypal,"Shields, Walker and Tyler",clothing,2025-01-29T23:44:38,False,failed,mobile,223.160.85.203,UK
c63fdd6e-9689-4ce1-b1a3-c2b36542af1a,9526eee5caca2be7,Nicole Stanley,79,Australia,transfer,123.35,CAD,bank_transfer,Rodriguez-Webb,health,2024-08-02T04:58:53,False,failed,mobile,217.255.48.162,Germany
4a6dcefc-da85-4d40-a208-2cc20ffd9c96,9cc7b788cb3d8c82,Tiffany Banks,59,Germany,deposit,20.21,CAD,paypal,"Morgan, Page and Russell",clothing,2024-12-01T10:49:00,True,completed,mobile,24.152.62.80,Australia
8e8734e6-1f90-4bff-a5f2-db2c519895d6,1cdf24ea265a1099,Sherry Stevenson,42,France,withdrawal,128.5,CAD,paypal,Morales-Perez,health,2025-06-06T10:07:49,False,pending,desktop,27.28.117.202,Australia
c50be0c4-bc72-49c1-bd74-b3047bb4ea4c,42ae2d5e2b8f0083,Kendra Olson,28,Germany,transfer,17.38,JPY,paypal,Garcia-West,clothing,2025-01-20T10:16:31,False,completed,desktop,156.232.139.119,Germany
18fd4e25-3b0b-45eb-822e-72662df386b7,c12f09953e81046c,Mr. Jeremy Gonzalez,55,Canada,deposit,3.64,AUD,debit_card,Henry PLC,electronics,2024-11-30T00:36:40,False,completed,tablet,123.9.55.136,Canada
a211dcef-99dd-4a90-b6fc-c4cebcf8f44a,0365db1b96573654,Morgan Rivers,75,France,purchase,4.75,EUR,crypto,Carter Group,entertainment,2024-11-02T14:33:51,False,completed,tablet,35.12.62.77,France
b401fcb2-73a0-4eb1-b8fb-2278745a46f2,e8cdbad60dc1e84c,Danielle Fletcher,80,Germany,deposit,58.68,AUD,crypto,Carter Group,clothing,2024-08-28T20:01:15,False,completed,tablet,85.47.219.66,Germany
14f88bcb-f436-4b05-b158-59cb7e27901d,772c83953f8abccf,Robert Miller,34,France,transfer,80.61,JPY,debit_card,Serrano-Oliver,electronics,2025-04-28T16:00:57,False,failed,mobile,22.224.95.139,Germany
96f39ea4-25bf-40ac-bf39-fa100241ac62,7be21778db08f8f9,Jasmine Gibson,23,Australia,refund,14.06,GBP,crypto,Daugherty PLC,entertainment,2025-05-10T10:44:34,False,completed,mobile,66.234.10.89,Japan
0118e0c3-1e33-4c23-9309-fc789ea160cf,9cc7b788cb3d8c82,Tiffany Banks,59,Germany,deposit,142.29,AUD,debit_card,Ortiz-Johnson,groceries,2025-01-31T00:00:32,False,pending,mobile,177.167.24.219,Japan
ff6e8482-6212-4653-b4dc-ea9ada1998a9,1af4811557b604eb,Kristen Glenn,45,USA,transfer,4.52,USD,paypal,Brown Group,clothing,2024-10-22T08:55:08,False,pending,desktop,17.167.145.129,UK
6f752075-4660-4f35-8057-049c02c8b4f0,d831cfceb9a491a3,Christopher Snow,62,France,withdrawal,49.45,AUD,credit_card,Bender and Sons,electronics,2024-09-28T23:09:38,False,failed,tablet,82.177.196.222,USA
324bcab9-3893-4bb2-874e-9349fb8d536e,5e0190cd3f9de295,Susan Beck,36,Australia,transfer,8.88,JPY,crypto,"Poole, Martin and Daugherty",travel,2025-01-08T16:39:39,False,pending,tablet,188.99.71.229,France
3cb097fc-a974-44e8-b9ce-e310e26b1196,e7e70666d7ee038f,Matthew Hale,50,Germany,purchase,20.54,EUR,crypto,Brooks-Rogers,entertainment,2025-02-07T10:48:08,False,pending,desktop,129.181.198.55,Canada
d06728c1-d665-4dc6-8074-4f5c9d84497d,05337f2077d7f85d,Jose Stark,32,Japan,deposit,58.62,GBP,credit_card,"Mcknight, Solis and Lewis",clothing,2025-03-16T14:43:56,False,failed,tablet,140.57.51.203,France
11ac3af1-9588-413d-b06e-624c128bf63d,5e0190cd3f9de295,Susan Beck,36,Australia,refund,15.02,GBP,debit_card,"Diaz, Salazar and Chandler",entertainment,2025-04-28T16:05:14,False,completed,tablet,83.22.54.227,UK
6cb582b2-17ad-4586-80ea-1c58ce17e0c9,2b3538f663837972,April Moore,56,Canada,withdrawal,30.67,USD,paypal,Ortiz-Johnson,health,2025-06-30T02:46:54,False,completed,tablet,188.29.128.78,Japan
a9b52235-a4ba-4c3d-aaaf-f00d3845baf0,ec18375130d9b273,Julie Munoz,69,UK,withdrawal,247.01,USD,credit_card,Morales-Perez,entertainment,2024-09-04T11:57:13,False,completed,tablet,110.58.83.61,UK
5e32f4b9-23c2-4d43-832b-ad41dd9fd488,11760e2b6f925fb1,Jennifer Gallegos,70,USA,purchase,22.98,USD,crypto,Padilla LLC,groceries,2024-08-06T11:32:04,False,failed,desktop,13.58.244.243,UK
30f3d3d5-e461-40c2-ac11-4968361b698b,3ae6f92455717996,Amy Mckenzie,33,Japan,deposit,191.24,AUD,credit_card,Brown Group,groceries,2024-10-21T10:29:54,False,completed,desktop,166.231.235.119,Japan
d0bc46fa-4ab6-4d9e-bbcd-5e8b1268e5a1,f33918d764b92e1d,Mr. Mark Silva,53,France,withdrawal,10.03,GBP,bank_transfer,"Smith, Joseph and Banks",entertainment,2024-10-15T06:37:50,False,failed,mobile,183.223.92.170,UK
4061d980-5840-4721-a469-78eae508f9e1,8c870fb2bdd7868c,Christopher Wyatt,55,Germany,deposit,120.87,AUD,paypal,Allen LLC,groceries,2025-03-30T04:42:05,False,failed,tablet,201.45.55.30,UK
8b745675-d7b5-42f9-a7cb-48d4ff12d42d,1af4811557b604eb,Kristen Glenn,45,USA,refund,474.54,GBP,bank_transfer,Garcia-West,electronics,2024-08-31T09:40:26,False,failed,tablet,1.182.39.213,Germany
5ff41217-4ea5-4ff3-b8a5-9feb25bf2b17,77aab47038494a47,Theresa Whitney,59,USA,refund,1.34,GBP,crypto,Ortiz-Johnson,entertainment,2025-04-04T11:25:56,False,failed,tablet,22.78.154.155,USA
5886bdbe-82cd-4807-9677-5e8310c3e1f2,2f0a5bfdfeecaa93,Jason Zuniga,25,Japan,purchase,16.52,AUD,credit_card,Morales-Perez,entertainment,2025-02-24T20:51:50,False,completed,tablet,168.140.214.212,Germany
683c43b5-8f84-4ab8-a402-d7437f457b0c,e7e70666d7ee038f,Matthew Hale,50,Germany,withdrawal,129.75,CAD,crypto,Duncan-Ross,health,2025-04-15T07:59:49,False,completed,desktop,36.37.158.153,Germany
1f18671b-26d0-4c54-bd7f-c64665d3e7e7,0178cd1f9cd700ce,Steven Riddle,66,Canada,withdrawal,40.26,AUD,paypal,Daugherty PLC,health,2025-01-27T01:16:43,False,pending,mobile,123.190.19.110,France
398480fc-4261-43a4-b527-11f4b377766e,00f212a760aa541a,Brian Welch,52,USA,withdrawal,95.27,USD,debit_card,"Bell, Harris and Tyler",entertainment,2024-09-22T19:53:29,False,pending,desktop,81.35.199.99,Australia
2cdfa4c0-b722-4f86-80e5-2c6a34ffe556,9526eee5caca2be7,Nicole Stanley,79,Australia,purchase,22.07,JPY,credit_card,"Diaz, Chase and Aguilar",entertainment,2025-04-28T17:41:46,True,failed,mobile,59.250.26.95,France
a972865e-5399-4b2d-9378-eb9fdc33a417,ee18e712f9378408,Kimberly James,68,Japan,transfer,62.17,USD,bank_transfer,Williams PLC,travel,2024-09-23T06:50:36,False,pending,desktop,140.186.140.50,Canada
070ca3eb-6b20-4b27-a112-e77b4a59801a,5de5eb4abe50f40a,Anthony Raymond,22,UK,withdrawal,43.23,JPY,crypto,"Morales, Jordan and Sullivan",health,2024-08-13T15:26:02,False,completed,desktop,138.212.205.29,Canada
cb28c7ae-51e4-43af-acff-8d5124d9d8dd,9ff4eb1c6a4d1701,James Kirk,74,Japan,deposit,314.72,CAD,bank_transfer,"Flores, Woodward and Wagner",entertainment,2025-01-30T04:01:50,False,pending,tablet,135.66.36.141,UK
ecd8aa85-6dbe-4bbd-9d2f-99de7ad80363,fc69bffc08cb4410,Jeffery Elliott,32,Australia,withdrawal,79.97,AUD,debit_card,"Diaz, Chase and Aguilar",health,2025-01-26T10:20:28,False,failed,mobile,162.112.151.230,Australia
f61f071d-8a39-4910-aed5-8dc88e6fdeb4,7bab8232f28e10f5,Barbara Rivera DDS,19,France,refund,90.6,CAD,crypto,"Flores, Woodward and Wagner",entertainment,2025-05-29T18:44:36,False,failed,mobile,67.3.195.0,Germany
2cfb5f9d-7d30-4012-89a7-7a70db661e1e,ec18375130d9b273,Julie Munoz,69,UK,withdrawal,29.44,USD,credit_card,Williams PLC,travel,2025-01-24T01:42:14,False,pending,mobile,97.60.48.243,Australia
f073333a-dd96-4cc7-9c40-a67688fb6387,1af4811557b604eb,Kristen Glenn,45,USA,transfer,26.27,USD,debit_card,Hays-Solomon,electronics,2025-02-06T02:07:13,False,pending,tablet,13.255.217.13,Canada
dffe20f5-5f5d-4624-9c22-ea6dcb67b352,e7e70666d7ee038f,Matthew Hale,50,Germany,deposit,28.54,JPY,paypal,"Ford, Dorsey and Alvarado",clothing,2025-07-16T11:03:03,False,pending,mobile,82.57.26.220,Japan
56d38b96-5527-4ba8-8d9a-052736445054,718f2238b0eae57e,Emily Wilson,39,USA,deposit,98.66,USD,paypal,Hays-Solomon,entertainment,2024-08-29T19:19:18,False,completed,tablet,27.164.64.136,UK
08db8b1d-b86d-431d-919c-a1878e0d5fef,c16840c8f199623e,Jesse Austin,62,Germany,purchase,29.04,AUD,paypal,Morales Inc,clothing,2025-07-15T22:56:36,False,pending,desktop,95.251.86.85,UK
f4087209-c246-46cc-a9a4-eb3a05747abc,bfa4523aa6574f66,Robin Miller,24,Germany,withdrawal,84.32,GBP,bank_transfer,Prince-Smith,electronics,2025-07-17T21:31:01,False,completed,mobile,197.168.82.21,France
fce5dec4-0d11-4de1-8e8b-2179705e849a,9ff4eb1c6a4d1701,James Kirk,74,Japan,transfer,1227.95,CAD,crypto,Lam-Pacheco,groceries,2025-03-08T11:03:09,True,completed,desktop,92.122.226.132,France
6f1f01fe-f248-4f6f-947a-fa7c660915f7,08294bd3216ccda1,Christine Hardy,35,Japan,deposit,201.68,GBP,credit_card,"Smith, Joseph and Banks",entertainment,2024-10-11T02:03:44,False,completed,tablet,83.121.63.106,Canada
b98f7d24-95b9-4220-8b01-ec84e583bd0b,b8a698125e561e8c,Samantha Perez MD,74,Australia,transfer,33.48,JPY,credit_card,Hendricks PLC,entertainment,2025-01-28T19:11:50,False,failed,desktop,100.160.223.82,Australia
ca0736ab-8ba0-49b3-9055-65f9c663765b,ee18e712f9378408,Kimberly James,68,Japan,withdrawal,330.9,EUR,bank_transfer,Carter Group,clothing,2024-09-15T12:16:17,False,pending,tablet,39.99.14.214,France
df0f7256-44e9-44d9-a903-c70e0709203d,75e46e24100c1725,Mrs. Renee Myers,42,Canada,deposit,29.6,USD,credit_card,Hendricks PLC,electronics,2025-05-13T01:08:21,False,completed,tablet,190.167.62.29,Germany
a7ddac13-f8b6-4b14-a7bc-3d90b6489194,a55fa98c973653c7,Victoria Hanson,45,France,refund,2.57,CAD,paypal,Prince-Smith,entertainment,2024-12-15T13:30:15,True,pending,mobile,50.120.235.98,Germany
5bd9baa8-b33b-447d-8531-5a66e8668709,ec01fa6e538369d6,Alex Kerr,58,France,purchase,12.04,AUD,bank_transfer,Hammond-Taylor,electronics,2025-03-26T08:07:46,False,completed,desktop,116.29.144.236,Japan
9675e237-4744-487d-9af2-c69c8cc5f45d,80ded0a7d5e0cb2d,Steven Moyer,22,USA,transfer,3.3,CAD,debit_card,"Poole, Martin and Daugherty",health,2025-06-21T20:31:52,False,completed,desktop,93.169.99.108,France
ece7e9e0-9843-42a5-84c5-f2367fcd046c,c353841d5c159051,Noah Anderson,73,USA,refund,32.22,GBP,debit_card,Hendricks PLC,clothing,2025-05-05T05:03:28,False,completed,tablet,115.154.55.238,Japan
158a9151-697a-4576-ae79-8999d4537d5c,bfa4523aa6574f66,Robin Miller,24,Germany,refund,56.13,USD,credit_card,Allen LLC,health,2024-10-26T18:45:49,False,completed,tablet,211.164.221.223,USA
a2e89036-519a-4607-a263-8643b2c0936f,13dd2268e14de24e,Veronica Alvarado,61,Japan,withdrawal,674.96,CAD,paypal,Fuller Group,entertainment,2025-04-18T14:45:58,False,pending,mobile,94.244.224.87,France
c8705cbf-b482-479e-a923-70cca4dd669b,3e0a941e39064020,Brittany Miller,74,France,deposit,89.16,GBP,paypal,Daugherty PLC,entertainment,2025-03-24T10:09:58,False,failed,desktop,143.87.224.61,Germany
0697296b-23e5-46b3-94cc-560c01bea554,05337f2077d7f85d,Jose Stark,32,Japan,deposit,39.3,CAD,credit_card,"Moss, Bell and Stuart",health,2025-06-25T23:15:18,False,pending,mobile,209.178.221.31,France
b36da19d-941f-4328-ab55-a1d07ed09d3b,a55fa98c973653c7,Victoria Hanson,45,France,deposit,189.45,AUD,bank_transfer,Morales Inc,electronics,2025-01-19T13:43:47,False,pending,tablet,74.156.67.63,Canada
a648d709-8c27-4fbe-9a22-29eb787f091f,7bab8232f28e10f5,Barbara Rivera DDS,19,France,transfer,1.98,CAD,paypal,"Poole, Martin and Daugherty",entertainment,2024-08-03T16:21:24,False,pending,desktop,35.4.152.247,France
ebffd2ff-39df-439a-b43a-a71685b296e9,244b5124c8490968,Kimberly Romero,34,Japan,transfer,77.74,EUR,paypal,"Morgan, Page and Russell",clothing,2024-08-15T19:37:44,False,pending,desktop,120.188.226.61,UK
47685050-af37-4447-b1e9-4d085a8816cd,08294bd3216ccda1,Christine Hardy,35,Japan,transfer,173.52,JPY,bank_transfer,Morales-Perez,entertainment,2024-12-18T19:32:20,False,completed,tablet,96.29.132.36,UK
53ec57fa-0c3a-481b-911f-46cab400f14a,7f7c9c4743259366,William Ruiz,23,France,refund,5.94,EUR,crypto,Jackson Group,clothing,2025-04-27T20:26:40,False,failed,mobile,79.44.139.49,Germany
eee2956a-ae85-4f66-b74c-bc268278655e,d831cfceb9a491a3,Christopher Snow,62,France,purchase,303.58,EUR,debit_card,Morales-Perez,health,2025-05-05T15:55:23,False,failed,desktop,13.81.60.196,Germany
79fa5217-887f-49f8-88c3-b6496b73dfec,a689bb0993547dc5,Corey Jones DDS,38,Australia,transfer,90.72,JPY,paypal,"Ford, Dorsey and Alvarado",travel,2025-01-09T13:08:04,False,completed,mobile,35.164.145.86,France
e655b4ed-2c18-4525-9d8f-86a06ac3a5b7,f16ad5a0c0393eb4,Beth Meyer,24,Canada,transfer,29.28,AUD,bank_transfer,Garcia-West,travel,2025-01-11T19:04:45,False,pending,desktop,59.226.176.3,Australia
1995928c-77c0-412a-aaea-1ec5367ca03f,45d5eda345d1bba8,Riley Adams,35,Germany,deposit,141.06,CAD,crypto,Lam-Pacheco,electronics,2025-03-12T08:16:32,False,pending,tablet,143.158.172.182,Australia
f136f779-a770-4ac8-b1a2-69eee5444fc6,f33918d764b92e1d,Mr. Mark Silva,53,France,refund,1645.89,AUD,crypto,"Shields, Walker and Tyler",entertainment,2024-08-30T05:33:17,True,pending,desktop,9.98.68.44,France
c0532765-154a-45cd-8c6d-f77738e42c1b,cab4b02147bae504,Robert Hatfield,60,UK,deposit,71.72,AUD,bank_transfer,"Mcknight, Solis and Lewis",electronics,2024-12-23T08:48:44,False,pending,desktop,211.233.131.180,Australia
d93e5c30-7974-49a9-9aa7-a10525081530,0365db1b96573654,Morgan Rivers,75,France,refund,79.23,CAD,debit_card,"Smith, Joseph and Banks",health,2025-06-17T05:19:56,False,pending,mobile,80.158.72.99,Japan
c958a7f1-4eb7-4d09-98a8-14fa71a53ff5,e2b78eec195dc5d9,Christopher Brown,31,UK,refund,27.41,CAD,paypal,Bender and Sons,health,2024-11-14T20:47:03,False,pending,tablet,85.115.129.145,UK
640fa087-c641-41b8-bdf3-e9cfeaa9f297,82fc861c7e95babd,Yvonne Moody,32,UK,withdrawal,15.26,CAD,paypal,Ramirez Ltd,entertainment,2024-12-28T23:20:03,False,pending,desktop,68.10.96.250,Germany
86240226-590b-47b1-bb57-d94ac8dffad0,c16840c8f199623e,Jesse Austin,62,Germany,refund,189.71,AUD,credit_card,"Leblanc, Herring and Casey",health,2024-12-03T01:59:14,False,failed,tablet,75.25.94.36,UK
59a1d2a1-2cf5-4682-8227-23a9e0b1461d,bd399182db5cf017,Lauren Davis,61,Japan,purchase,15.12,EUR,debit_card,Garcia-West,electronics,2024-08-25T20:59:00,False,pending,tablet,220.21.153.186,UK
4c8ca398-cb5e-48c8-a680-bcdbfaea2997,ac6d47ffa3255be2,Dr. Daniel Hughes,75,France,purchase,60.79,USD,bank_transfer,Garcia-West,groceries,2025-07-22T09:03:43,False,completed,tablet,166.15.90.172,France
4c919b89-15a0-405c-869a-e1d61629c487,33652b494b6e8db8,Ethan James,41,Canada,transfer,26.67,AUD,debit_card,"Bell, Harris and Tyler",travel,2025-01-01T12:02:18,False,completed,tablet,82.127.52.229,UK
0f0d33cf-4506-4162-84da-474392c6fb63,c16840c8f199623e,Jesse Austin,62,Germany,purchase,112.0,CAD,credit_card,Bender and Sons,travel,2024-12-26T06:08:10,False,failed,desktop,81.20.5.219,Japan
4facaf25-3853-4ba8-93dc-f29ffe6839ad,9ff4eb1c6a4d1701,James Kirk,74,Japan,withdrawal,90.06,JPY,debit_card,"Poole, Martin and Daugherty",entertainment,2025-01-19T00:59:16,False,failed,tablet,105.81.185.132,Japan
834d7910-a663-4d3c-9e26-319e151da512,c67d15af20107823,Donna Burns,43,Canada,deposit,258.87,AUD,bank_transfer,Henry PLC,entertainment,2025-01-22T10:40:40,False,pending,desktop,212.173.107.157,France
b3d42118-10a5-4658-ba1f-ccf79d7857b9,d8c620b9d519e440,Mr. Anthony Diaz,76,France,refund,25.41,CAD,credit_card,"Diaz, Salazar and Chandler",travel,2025-04-03T00:36:37,False,pending,mobile,2.78.68.203,Germany
093bf0ee-390c-4258-b1a3-a50137d51674,2927aeb8aef73e54,Hayden Nelson,58,USA,deposit,36.42,CAD,debit_card,Ortiz-Johnson,entertainment,2024-07-31T08:39:07,True,pending,desktop,33.137.96.213,Canada
7d90b9a5-1381-425b-9000-66b4fc07de99,66fe3667006bca9b,Donna Smith,41,France,purchase,12.58,CAD,bank_transfer,Hays-Solomon,clothing,2025-06-03T05:33:09,False,failed,desktop,112.151.49.84,Australia
7e256770-95e1-4720-ac11-f4ff67f4d0b3,9526eee5caca2be7,Nicole Stanley,79,Australia,withdrawal,28.04,EUR,crypto,"Leblanc, Herring and Casey",clothing,2025-04-08T08:04:20,False,failed,desktop,108.250.229.60,Germany
41c84f85-8bc4-4ddf-8d92-2f5b9a60c32c,1b71c25fa2c67d79,Robert Petersen,41,UK,refund,96.15,EUR,paypal,Henry PLC,clothing,2024-11-25T13:57:51,False,failed,tablet,103.85.68.132,USA
74a8f2e2-c19f-42fe-b26f-9ec3bca3789f,53fb4ad2c2cbc763,Mary Warner,58,UK,transfer,169.95,AUD,paypal,Ramirez-Gates,groceries,2025-05-21T10:03:27,False,completed,mobile,40.107.220.165,Japan
8b6b9b4c-f29e-4a60-9160-6abdbc71971a,c12f09953e81046c,Mr. Jeremy Gonzalez,55,Canada,transfer,13.69,EUR,credit_card,Rodriguez-Webb,travel,2024-11-15T15:39:48,False,failed,desktop,114.150.27.70,Japan
b245f100-6743-4d4a-9fd8-c0ac3e4de856,9526eee5caca2be7,Nicole Stanley,79,Australia,transfer,201.22,USD,credit_card,Ramirez-Gates,electronics,2024-09-25T15:48:54,False,completed,desktop,151.138.132.64,UK
e4c3f53d-44a0-4db2-bcdb-0fd792e53e3f,7f7c9c4743259366,William Ruiz,23,France,refund,417.15,USD,bank_transfer,Brooks-Rogers,electronics,2024-07-28T19:14:52,False,pending,mobile,217.248.222.34,Japan
8612af1f-8b7e-4462-8b93-e413d822ec6d,bf7b169681540988,Tyler Sanchez,23,Australia,withdrawal,101.51,EUR,paypal,"Diaz, Salazar and Chandler",travel,2024-11-26T13:41:53,False,completed,desktop,30.22.47.234,Australia
65c82f7f-05bd-4bdf-bdff-ad84059179a0,e2b78eec195dc5d9,Christopher Brown,31,UK,refund,911.59,EUR,credit_card,Bryant-Smith,entertainment,2025-01-12T17:13:48,False,completed,desktop,2.64.46.129,Canada
00fe3221-5b03-4e64-81a3-be87e949e2d5,1b71c25fa2c67d79,Robert Petersen,41,UK,purchase,17.1,AUD,credit_card,"Leblanc, Herring and Casey",travel,2024-10-02T17:51:43,False,pending,mobile,79.6.31.36,Australia
57f6fee9-4235-4b73-aed3-a0395be7354c,c353841d5c159051,Noah Anderson,73,USA,purchase,8.44,AUD,debit_card,Carter Group,electronics,2025-02-24T18:52:02,False,completed,desktop,215.234.85.24,Germany
8382db98-9570-4231-82ac-ea48913b47c0,33652b494b6e8db8,Ethan James,41,Canada,transfer,3.79,AUD,paypal,Lozano-Gonzalez,electronics,2025-07-06T03:43:28,False,failed,tablet,100.215.178.40,UK
529d4cee-7f1a-4d6c-82be-93b376d05fad,aefba2684c669e74,John Perez,52,Germany,transfer,514.95,CAD,bank_transfer,Jackson Group,groceries,2024-09-28T19:43:40,False,failed,mobile,181.234.13.231,Japan
be748b13-1ea2-47da-8727-2d675fdca030,3444cd002bd69b5c,Tamara Reed,59,Japan,refund,145.7,USD,bank_transfer,Padilla LLC,groceries,2024-12-12T23:40:23,False,pending,mobile,54.112.195.206,Canada
59de546c-d330-4663-ba7e-76641ee8d24f,82ea76d55d802f16,Joseph Berry,19,Japan,purchase,50.23,AUD,crypto,Ortiz-Johnson,health,2025-07-08T13:10:58,False,pending,mobile,14.173.113.235,Australia
a82cf5f9-2d59-484c-acf4-6e05e1bc9881,e62fbc73717451d9,Thomas Crawford,64,Germany,refund,83.09,AUD,bank_transfer,Rodriguez-Webb,groceries,2024-09-24T07:49:54,False,failed,mobile,145.102.251.31,USA
f8fac999-936e-4fc1-a1e7-657682a2bd7f,4f8d76abc6c5826a,James Jackson,23,France,transfer,10.09,JPY,debit_card,Garcia-West,clothing,2025-02-25T14:31:26,False,pending,tablet,176.105.26.141,Japan
2b668535-56e7-4ba0-9757-98f37b79b94d,82fc861c7e95babd,Yvonne Moody,32,UK,transfer,2140.14,GBP,bank_transfer,"Harris, Turner and Powell",health,2025-06-12T04:47:40,False,failed,mobile,111.16.108.26,Japan
158049a5-7b63-4219-a48f-408389b9702f,00f212a760aa541a,Brian Welch,52,USA,purchase,66.28,EUR,bank_transfer,"Flores, Woodward and Wagner",groceries,2024-10-11T07:04:04,False,pending,mobile,66.186.225.52,Japan
678ed7b7-22f6-4d5a-acae-476d22289f55,9cc7b788cb3d8c82,Tiffany Banks,59,Germany,refund,64.33,CAD,crypto,Lozano-Gonzalez,travel,2025-02-01T13:59:54,False,failed,tablet,51.161.2.51,Canada
ec377294-aa9b-47ef-92dc-7c0927a6198b,ec18375130d9b273,Julie Munoz,69,UK,purchase,162.17,EUR,crypto,"Bell, Harris and Tyler",groceries,2025-06-17T21:20:28,False,pending,mobile,52.134.171.90,UK
735a6b93-87b2-4163-9d5b-7f314c640d26,6eca2a8030a0f31f,Sheila Sexton,67,Japan,deposit,112.34,GBP,bank_transfer,"Harris, Turner and Powell",entertainment,2024-12-03T17:52:40,False,failed,mobile,9.27.67.89,Japan
34f02b15-816f-4892-87e2-53911f812323,cab4b02147bae504,Robert Hatfield,60,UK,purchase,76.39,EUR,crypto,Jackson Group,entertainment,2024-07-30T08:12:14,False,failed,mobile,82.60.251.251,Australia
1ac28205-de45-4a91-8e25-043e427d716f,244b5124c8490968,Kimberly Romero,34,Japan,transfer,16.68,AUD,paypal,Bender and Sons,electronics,2025-05-14T04:39:03,False,failed,mobile,10.214.84.24,Germany
a1e7eee7-7d2a-4fef-9f99-d82bdfa6cbd5,13dd2268e14de24e,Veronica Alvarado,61,Japan,refund,110.74,USD,debit_card,Jackson Group,electronics,2025-03-31T01:40:40,False,completed,mobile,59.134.185.238,Australia
b25a8db7-f2bb-49a5-b1b6-b74da45b475d,33d4ff6b4e776d40,Abigail Hoffman,43,Japan,withdrawal,918.77,JPY,bank_transfer,Larson-Brown,entertainment,2025-07-02T10:59:45,False,pending,mobile,180.178.181.174,France
959e364c-0db6-4619-a765-dc587e3b744d,f33918d764b92e1d,Mr. Mark Silva,53,France,purchase,410.81,AUD,credit_card,Fuller Group,electronics,2024-08-03T19:03:20,False,failed,mobile,56.65.51.57,UK
9f6a8939-6a35-4919-836d-40564dc216b9,45d5eda345d1bba8,Riley Adams,35,Germany,deposit,595.73,CAD,bank_transfer,"Jones, Francis and Mitchell",electronics,2025-01-25T04:24:22,False,pending,tablet,143.158.197.124,Australia
941bd129-e69a-48f8-9967-3aa998db35b3,13dd2268e14de24e,Veronica Alvarado,61,Japan,purchase,25.36,GBP,paypal,Prince-Smith,electronics,2025-03-09T20:54:14,False,completed,tablet,196.245.163.233,USA
b51953ba-13b3-4ca1-b618-b63b3c1a145f,33652b494b6e8db8,Ethan James,41,Canada,refund,12.37,AUD,debit_card,"Leblanc, Herring and Casey",entertainment,2025-07-14T06:42:48,False,completed,tablet,33.39.83.114,France
62ec8855-c76f-48a5-ae20-52460c08b1b7,bd399182db5cf017,Lauren Davis,61,Japan,deposit,45.21,USD,bank_transfer,Carter Group,health,2025-01-24T22:26:58,False,failed,desktop,20.154.183.252,Japan
